VAR,Variable,UNIT,Measure,COU,Country,YEA,Year,Value,population
CICDNCRA,"Malignant neoplasms of colon, rectum and anus",NBPOPUPC,Number of total deaths,RUS,Russia,2011,2011,37953,
CICDNCRA,"Malignant neoplasms of colon, rectum and anus",NBPOPUPC,Number of total deaths,RUS,Russia,2012,2012,38759,
CICDNCRA,"Malignant neoplasms of colon, rectum and anus",NBPOPUPC,Number of total deaths,RUS,Russia,2013,2013,38752,
CICDNCRA,"Malignant neoplasms of colon, rectum and anus",NBPOPUPC,Number of total deaths,RUS,Russia,2014,2014,38263,
CICDNCRA,"Malignant neoplasms of colon, rectum and anus",NBPOPUPC,Number of total deaths,RUS,Russia,2015,2015,40208,
CICDNCRA,"Malignant neoplasms of colon, rectum and anus",NBPOPUPC,Number of total deaths,RUS,Russia,2019,2019,39991,
CICDCANC,"Malignant neoplasms of trachea, bronchus, lung",NBPOPUPC,Number of total deaths,RUS,Russia,2010,2010,51322,
CICDCANC,"Malignant neoplasms of trachea, bronchus, lung",NBPOPUPC,Number of total deaths,RUS,Russia,2011,2011,50440,
CICDCANC,"Malignant neoplasms of trachea, bronchus, lung",NBPOPUPC,Number of total deaths,RUS,Russia,2012,2012,49908,
CICDCANC,"Malignant neoplasms of trachea, bronchus, lung",NBPOPUPC,Number of total deaths,RUS,Russia,2013,2013,50068,
CICDCANC,"Malignant neoplasms of trachea, bronchus, lung",NBPOPUPC,Number of total deaths,RUS,Russia,2014,2014,49730,
CICDCANC,"Malignant neoplasms of trachea, bronchus, lung",NBPOPUPC,Number of total deaths,RUS,Russia,2015,2015,51280,
CICDCANC,"Malignant neoplasms of trachea, bronchus, lung",NBPOPUPC,Number of total deaths,RUS,Russia,2019,2019,50046,
CICDSANG,Diseases of the blood and blood-forming organs,NBPOPUPC,Number of total deaths,RUS,Russia,2010,2010,1184,
CICDSANG,Diseases of the blood and blood-forming organs,NBPOPUPC,Number of total deaths,RUS,Russia,2011,2011,1286,
CICDSANG,Diseases of the blood and blood-forming organs,NBPOPUPC,Number of total deaths,RUS,Russia,2012,2012,1108,
CICDSANG,Diseases of the blood and blood-forming organs,NBPOPUPC,Number of total deaths,RUS,Russia,2013,2013,1244,
CICDSANG,Diseases of the blood and blood-forming organs,NBPOPUPC,Number of total deaths,RUS,Russia,2014,2014,1497,
CICDSANG,Diseases of the blood and blood-forming organs,NBPOPUPC,Number of total deaths,RUS,Russia,2015,2015,1684,
CICDSANG,Diseases of the blood and blood-forming organs,NBPOPUPC,Number of total deaths,RUS,Russia,2019,2019,1762,
CICDENDO,"Endocrine, nutritional and metabolic diseases",NBPOPUPC,Number of total deaths,RUS,Russia,2010,2010,10259,
CICDENDO,"Endocrine, nutritional and metabolic diseases",NBPOPUPC,Number of total deaths,RUS,Russia,2011,2011,9937,
CICDENDO,"Endocrine, nutritional and metabolic diseases",NBPOPUPC,Number of total deaths,RUS,Russia,2012,2012,11604,
CICDENDO,"Endocrine, nutritional and metabolic diseases",NBPOPUPC,Number of total deaths,RUS,Russia,2013,2013,13951,
CICDENDO,"Endocrine, nutritional and metabolic diseases",NBPOPUPC,Number of total deaths,RUS,Russia,2014,2014,21377,
CICDENDO,"Endocrine, nutritional and metabolic diseases",NBPOPUPC,Number of total deaths,RUS,Russia,2015,2015,28365,
CICDENDO,"Endocrine, nutritional and metabolic diseases",NBPOPUPC,Number of total deaths,RUS,Russia,2019,2019,43852,
CICDDBTM,Diabetes mellitus,NBPOPUPC,Number of total deaths,RUS,Russia,2010,2010,9116,
CICDDBTM,Diabetes mellitus,NBPOPUPC,Number of total deaths,RUS,Russia,2011,2011,8877,
CICDDBTM,Diabetes mellitus,NBPOPUPC,Number of total deaths,RUS,Russia,2012,2012,10541,
CICDDBTM,Diabetes mellitus,NBPOPUPC,Number of total deaths,RUS,Russia,2013,2013,12885,
CICDDBTM,Diabetes mellitus,NBPOPUPC,Number of total deaths,RUS,Russia,2014,2014,20158,
CICDDBTM,Diabetes mellitus,NBPOPUPC,Number of total deaths,RUS,Russia,2015,2015,26773,
CICDDBTM,Diabetes mellitus,NBPOPUPC,Number of total deaths,RUS,Russia,2019,2019,41153,
CICDTROU,Mental and behavioural disorders,NBPOPUPC,Number of total deaths,RUS,Russia,2010,2010,6617,
CICDTROU,Mental and behavioural disorders,NBPOPUPC,Number of total deaths,RUS,Russia,2011,2011,5012,
CICDTROU,Mental and behavioural disorders,NBPOPUPC,Number of total deaths,RUS,Russia,2012,2012,5074,
CICDTROU,Mental and behavioural disorders,NBPOPUPC,Number of total deaths,RUS,Russia,2013,2013,5693,
CICDTROU,Mental and behavioural disorders,NBPOPUPC,Number of total deaths,RUS,Russia,2014,2014,10032,
CICDTROU,Mental and behavioural disorders,NBPOPUPC,Number of total deaths,RUS,Russia,2015,2015,14427,
CICDTROU,Mental and behavioural disorders,NBPOPUPC,Number of total deaths,RUS,Russia,2019,2019,19440,
CICDNERV,Diseases of the nervous system,NBPOPUPC,Number of total deaths,RUS,Russia,2010,2010,18475,
CICDNERV,Diseases of the nervous system,NBPOPUPC,Number of total deaths,RUS,Russia,2011,2011,19121,
CICDNERV,Diseases of the nervous system,NBPOPUPC,Number of total deaths,RUS,Russia,2012,2012,18750,
CICDNERV,Diseases of the nervous system,NBPOPUPC,Number of total deaths,RUS,Russia,2013,2013,22944,
CICDNERV,Diseases of the nervous system,NBPOPUPC,Number of total deaths,RUS,Russia,2014,2014,38857,
CICDNERV,Diseases of the nervous system,NBPOPUPC,Number of total deaths,RUS,Russia,2015,2015,60141,
CICDNERV,Diseases of the nervous system,NBPOPUPC,Number of total deaths,RUS,Russia,2019,2019,101313,
CICDCIRC,Diseases of the circulatory system,NBPOPUPC,Number of total deaths,RUS,Russia,2010,2010,1151917,
CICDCIRC,Diseases of the circulatory system,NBPOPUPC,Number of total deaths,RUS,Russia,2011,2011,1076458,
CICDCIRC,Diseases of the circulatory system,NBPOPUPC,Number of total deaths,RUS,Russia,2012,2012,1055592,
CICDCIRC,Diseases of the circulatory system,NBPOPUPC,Number of total deaths,RUS,Russia,2013,2013,1001799,
CICDCIRC,Diseases of the circulatory system,NBPOPUPC,Number of total deaths,RUS,Russia,2014,2014,940489,
CICDCIRC,Diseases of the circulatory system,NBPOPUPC,Number of total deaths,RUS,Russia,2015,2015,930102,
CICDCIRC,Diseases of the circulatory system,NBPOPUPC,Number of total deaths,RUS,Russia,2019,2019,841207,
CICDISCH,Ischaemic heart diseases,NBPOPUPC,Number of total deaths,RUS,Russia,2010,2010,597921,
CICDISCH,Ischaemic heart diseases,NBPOPUPC,Number of total deaths,RUS,Russia,2011,2011,568182,
CICDISCH,Ischaemic heart diseases,NBPOPUPC,Number of total deaths,RUS,Russia,2012,2012,562957,
CICDISCH,Ischaemic heart diseases,NBPOPUPC,Number of total deaths,RUS,Russia,2013,2013,529825,
CICDISCH,Ischaemic heart diseases,NBPOPUPC,Number of total deaths,RUS,Russia,2014,2014,492303,
CICDISCH,Ischaemic heart diseases,NBPOPUPC,Number of total deaths,RUS,Russia,2015,2015,494638,
CICDISCH,Ischaemic heart diseases,NBPOPUPC,Number of total deaths,RUS,Russia,2019,2019,442328,
CICDCERV,Cerebrovascular diseases,NBPOPUPC,Number of total deaths,RUS,Russia,2010,2010,372249,
CICDCERV,Cerebrovascular diseases,NBPOPUPC,Number of total deaths,RUS,Russia,2011,2011,332804,
CICDCERV,Cerebrovascular diseases,NBPOPUPC,Number of total deaths,RUS,Russia,2012,2012,323003,
CICDCERV,Cerebrovascular diseases,NBPOPUPC,Number of total deaths,RUS,Russia,2013,2013,310530,
CICDCERV,Cerebrovascular diseases,NBPOPUPC,Number of total deaths,RUS,Russia,2014,2014,295602,
CICDCERV,Cerebrovascular diseases,NBPOPUPC,Number of total deaths,RUS,Russia,2015,2015,290300,
CICDCERV,Cerebrovascular diseases,NBPOPUPC,Number of total deaths,RUS,Russia,2019,2019,260594,
CICDREPS,Diseases of the respiratory system,NBPOPUPC,Number of total deaths,RUS,Russia,2010,2010,74808,
CICDREPS,Diseases of the respiratory system,NBPOPUPC,Number of total deaths,RUS,Russia,2011,2011,74219,
CICDREPS,Diseases of the respiratory system,NBPOPUPC,Number of total deaths,RUS,Russia,2012,2012,70793,
CICDREPS,Diseases of the respiratory system,NBPOPUPC,Number of total deaths,RUS,Russia,2013,2013,74068,
CICDREPS,Diseases of the respiratory system,NBPOPUPC,Number of total deaths,RUS,Russia,2014,2014,78312,
CICDREPS,Diseases of the respiratory system,NBPOPUPC,Number of total deaths,RUS,Russia,2015,2015,75813,
CICDREPS,Diseases of the respiratory system,NBPOPUPC,Number of total deaths,RUS,Russia,2019,2019,59188,
CICDINPN,Influenza,NBPOPUPC,Number of total deaths,RUS,Russia,2010,2010,232,
CICDINPN,Influenza,NBPOPUPC,Number of total deaths,RUS,Russia,2011,2011,530,
CICDINPN,Influenza,NBPOPUPC,Number of total deaths,RUS,Russia,2012,2012,66,
CICDINPN,Influenza,NBPOPUPC,Number of total deaths,RUS,Russia,2013,2013,267,
CICDINPN,Influenza,NBPOPUPC,Number of total deaths,RUS,Russia,2014,2014,102,
CICDINPN,Influenza,NBPOPUPC,Number of total deaths,RUS,Russia,2015,2015,112,
CICDINPN,Influenza,NBPOPUPC,Number of total deaths,RUS,Russia,2019,2019,239,
CICDDIGE,Diseases of the digestive system,NBPOPUPC,Number of total deaths,RUS,Russia,2010,2010,91995,
CICDDIGE,Diseases of the digestive system,NBPOPUPC,Number of total deaths,RUS,Russia,2011,2011,88910,
CICDDIGE,Diseases of the digestive system,NBPOPUPC,Number of total deaths,RUS,Russia,2012,2012,88867,
CICDDIGE,Diseases of the digestive system,NBPOPUPC,Number of total deaths,RUS,Russia,2013,2013,88431,
CICDDIGE,Diseases of the digestive system,NBPOPUPC,Number of total deaths,RUS,Russia,2014,2014,96689,
CICDDIGE,Diseases of the digestive system,NBPOPUPC,Number of total deaths,RUS,Russia,2015,2015,101956,
CICDDIGE,Diseases of the digestive system,NBPOPUPC,Number of total deaths,RUS,Russia,2019,2019,98271,
CICDPEAU,Diseases of the skin and subcutaneous tissue,NBPOPUPC,Number of total deaths,RUS,Russia,2010,2010,2001,
CICDPEAU,Diseases of the skin and subcutaneous tissue,NBPOPUPC,Number of total deaths,RUS,Russia,2011,2011,1935,
CICDPEAU,Diseases of the skin and subcutaneous tissue,NBPOPUPC,Number of total deaths,RUS,Russia,2012,2012,1966,
CICDPEAU,Diseases of the skin and subcutaneous tissue,NBPOPUPC,Number of total deaths,RUS,Russia,2013,2013,2045,
CICDPEAU,Diseases of the skin and subcutaneous tissue,NBPOPUPC,Number of total deaths,RUS,Russia,2014,2014,2243,
CICDPEAU,Diseases of the skin and subcutaneous tissue,NBPOPUPC,Number of total deaths,RUS,Russia,2015,2015,2515,
CICDPEAU,Diseases of the skin and subcutaneous tissue,NBPOPUPC,Number of total deaths,RUS,Russia,2019,2019,3570,
CICDOSTE,Diseases of the musculoskeletal system and connective tissue,NBPOPUPC,Number of total deaths,RUS,Russia,2010,2010,1845,
CICDOSTE,Diseases of the musculoskeletal system and connective tissue,NBPOPUPC,Number of total deaths,RUS,Russia,2011,2011,1788,
CICDOSTE,Diseases of the musculoskeletal system and connective tissue,NBPOPUPC,Number of total deaths,RUS,Russia,2012,2012,1737,
CICDOSTE,Diseases of the musculoskeletal system and connective tissue,NBPOPUPC,Number of total deaths,RUS,Russia,2013,2013,1801,
CICDOSTE,Diseases of the musculoskeletal system and connective tissue,NBPOPUPC,Number of total deaths,RUS,Russia,2014,2014,2367,
CICDOSTE,Diseases of the musculoskeletal system and connective tissue,NBPOPUPC,Number of total deaths,RUS,Russia,2015,2015,3584,
CICDOSTE,Diseases of the musculoskeletal system and connective tissue,NBPOPUPC,Number of total deaths,RUS,Russia,2019,2019,6052,
CICDGENI,Diseases of the genitourinary system,NBPOPUPC,Number of total deaths,RUS,Russia,2010,2010,11751,
CICDGENI,Diseases of the genitourinary system,NBPOPUPC,Number of total deaths,RUS,Russia,2011,2011,11135,
CICDGENI,Diseases of the genitourinary system,NBPOPUPC,Number of total deaths,RUS,Russia,2012,2012,11572,
CICDGENI,Diseases of the genitourinary system,NBPOPUPC,Number of total deaths,RUS,Russia,2013,2013,12378,
CICDGENI,Diseases of the genitourinary system,NBPOPUPC,Number of total deaths,RUS,Russia,2014,2014,13882,
CICDGENI,Diseases of the genitourinary system,NBPOPUPC,Number of total deaths,RUS,Russia,2015,2015,17078,
CICDGENI,Diseases of the genitourinary system,NBPOPUPC,Number of total deaths,RUS,Russia,2019,2019,21964,
CICDAFFE,Certain conditions originating in the perinatal period,NBPOPUPC,Number of total deaths,RUS,Russia,2010,2010,6152,
CICDAFFE,Certain conditions originating in the perinatal period,NBPOPUPC,Number of total deaths,RUS,Russia,2011,2011,6246,
CICDAFFE,Certain conditions originating in the perinatal period,NBPOPUPC,Number of total deaths,RUS,Russia,2012,2012,9082,
CICDAFFE,Certain conditions originating in the perinatal period,NBPOPUPC,Number of total deaths,RUS,Russia,2013,2013,8444,
CICDAFFE,Certain conditions originating in the perinatal period,NBPOPUPC,Number of total deaths,RUS,Russia,2014,2014,7526,
CICDAFFE,Certain conditions originating in the perinatal period,NBPOPUPC,Number of total deaths,RUS,Russia,2015,2015,6718,
CICDAFFE,Certain conditions originating in the perinatal period,NBPOPUPC,Number of total deaths,RUS,Russia,2019,2019,3755,
CICDCONG,"Congenital malformations, deformations and chromosomal abnormalities",NBPOPUPC,Number of total deaths,RUS,Russia,2010,2010,5205,
CICDCONG,"Congenital malformations, deformations and chromosomal abnormalities",NBPOPUPC,Number of total deaths,RUS,Russia,2011,2011,5158,
CICDCONG,"Congenital malformations, deformations and chromosomal abnormalities",NBPOPUPC,Number of total deaths,RUS,Russia,2012,2012,5246,
CICDCONG,"Congenital malformations, deformations and chromosomal abnormalities",NBPOPUPC,Number of total deaths,RUS,Russia,2013,2013,4995,
CICDCONG,"Congenital malformations, deformations and chromosomal abnormalities",NBPOPUPC,Number of total deaths,RUS,Russia,2014,2014,4809,
CICDCONG,"Congenital malformations, deformations and chromosomal abnormalities",NBPOPUPC,Number of total deaths,RUS,Russia,2015,2015,4620,
CICDCONG,"Congenital malformations, deformations and chromosomal abnormalities",NBPOPUPC,Number of total deaths,RUS,Russia,2019,2019,3609,
CICDSYMP,"Symptoms, signs, ill-defined causes",NBPOPUPC,Number of total deaths,RUS,Russia,2010,2010,102362,
CICDSYMP,"Symptoms, signs, ill-defined causes",NBPOPUPC,Number of total deaths,RUS,Russia,2011,2011,98749,
CICDSYMP,"Symptoms, signs, ill-defined causes",NBPOPUPC,Number of total deaths,RUS,Russia,2012,2012,107985,
CICDSYMP,"Symptoms, signs, ill-defined causes",NBPOPUPC,Number of total deaths,RUS,Russia,2013,2013,124865,
CICDSYMP,"Symptoms, signs, ill-defined causes",NBPOPUPC,Number of total deaths,RUS,Russia,2014,2014,150466,
CICDSYMP,"Symptoms, signs, ill-defined causes",NBPOPUPC,Number of total deaths,RUS,Russia,2015,2015,149147,
CICDSYMP,"Symptoms, signs, ill-defined causes",NBPOPUPC,Number of total deaths,RUS,Russia,2019,2019,124940,
CICDEXTC,External causes of mortality,NBPOPUPC,Number of total deaths,RUS,Russia,2010,2010,216867,
CICDEXTC,External causes of mortality,NBPOPUPC,Number of total deaths,RUS,Russia,2011,2011,199358,
CICDEXTC,External causes of mortality,NBPOPUPC,Number of total deaths,RUS,Russia,2012,2012,193774,
CICDEXTC,External causes of mortality,NBPOPUPC,Number of total deaths,RUS,Russia,2013,2013,185353,
CICDEXTC,External causes of mortality,NBPOPUPC,Number of total deaths,RUS,Russia,2014,2014,186779,
CICDEXTC,External causes of mortality,NBPOPUPC,Number of total deaths,RUS,Russia,2015,2015,177590,
CICDEXTC,External causes of mortality,NBPOPUPC,Number of total deaths,RUS,Russia,2019,2019,137633,
CICDTRAC,Transport Accidents,NBPOPUPC,Number of total deaths,RUS,Russia,2010,2010,28558,
CICDTRAC,Transport Accidents,NBPOPUPC,Number of total deaths,RUS,Russia,2011,2011,29342,
CICDTRAC,Transport Accidents,NBPOPUPC,Number of total deaths,RUS,Russia,2012,2012,29902,
CICDTRAC,Transport Accidents,NBPOPUPC,Number of total deaths,RUS,Russia,2013,2013,28935,
CICDTRAC,Transport Accidents,NBPOPUPC,Number of total deaths,RUS,Russia,2014,2014,28551,
CICDTRAC,Transport Accidents,NBPOPUPC,Number of total deaths,RUS,Russia,2015,2015,24601,
CICDTRAC,Transport Accidents,NBPOPUPC,Number of total deaths,RUS,Russia,2019,2019,17601,
CICDCHUT,Accidental falls,NBPOPUPC,Number of total deaths,RUS,Russia,2010,2010,9716,
CICDCHUT,Accidental falls,NBPOPUPC,Number of total deaths,RUS,Russia,2011,2011,8965,
CICDCHUT,Accidental falls,NBPOPUPC,Number of total deaths,RUS,Russia,2012,2012,8735,
CICDCHUT,Accidental falls,NBPOPUPC,Number of total deaths,RUS,Russia,2013,2013,8870,
CICDCHUT,Accidental falls,NBPOPUPC,Number of total deaths,RUS,Russia,2014,2014,8788,
CICDCHUT,Accidental falls,NBPOPUPC,Number of total deaths,RUS,Russia,2015,2015,8583,
CICDCHUT,Accidental falls,NBPOPUPC,Number of total deaths,RUS,Russia,2019,2019,7683,
CICDHARM,Intentional self-harm,NBPOPUPC,Number of total deaths,RUS,Russia,2010,2010,33480,
CICDHARM,Intentional self-harm,NBPOPUPC,Number of total deaths,RUS,Russia,2011,2011,31144,
CICDHARM,Intentional self-harm,NBPOPUPC,Number of total deaths,RUS,Russia,2012,2012,29735,
CICDHARM,Intentional self-harm,NBPOPUPC,Number of total deaths,RUS,Russia,2013,2013,28779,
CICDHARM,Intentional self-harm,NBPOPUPC,Number of total deaths,RUS,Russia,2014,2014,26606,
CICDHARM,Intentional self-harm,NBPOPUPC,Number of total deaths,RUS,Russia,2015,2015,25476,
CICDHARM,Intentional self-harm,NBPOPUPC,Number of total deaths,RUS,Russia,2019,2019,17192,
CICDHOCD,Assault,NBPOPUPC,Number of total deaths,RUS,Russia,2010,2010,18951,
CICDHOCD,Assault,NBPOPUPC,Number of total deaths,RUS,Russia,2011,2011,16795,
CICDHOCD,Assault,NBPOPUPC,Number of total deaths,RUS,Russia,2012,2012,15408,
CICDHOCD,Assault,NBPOPUPC,Number of total deaths,RUS,Russia,2013,2013,14427,
CICDHOCD,Assault,NBPOPUPC,Number of total deaths,RUS,Russia,2014,2014,12921,
CICDHOCD,Assault,NBPOPUPC,Number of total deaths,RUS,Russia,2015,2015,11984,
CICDHOCD,Assault,NBPOPUPC,Number of total deaths,RUS,Russia,2019,2019,7302,
CICDTBLS,Tuberculosis,NBPOPUPC,Number of total deaths,RUS,Russia,2010,2010,21829,
CICDTBLS,Tuberculosis,NBPOPUPC,Number of total deaths,RUS,Russia,2011,2011,20243,
CICDTBLS,Tuberculosis,NBPOPUPC,Number of total deaths,RUS,Russia,2012,2012,17966,
CICDTBLS,Tuberculosis,NBPOPUPC,Number of total deaths,RUS,Russia,2013,2013,16190,
CICDTBLS,Tuberculosis,NBPOPUPC,Number of total deaths,RUS,Russia,2014,2014,14391,
CICDTBLS,Tuberculosis,NBPOPUPC,Number of total deaths,RUS,Russia,2015,2015,13484,
CICDTBLS,Tuberculosis,NBPOPUPC,Number of total deaths,RUS,Russia,2019,2019,7536,
CICDNEOP,Neoplasms,NBPOPUPC,Number of total deaths,RUS,Russia,2010,2010,293171,
CICDNEOP,Neoplasms,NBPOPUPC,Number of total deaths,RUS,Russia,2011,2011,292445,
CICDNEOP,Neoplasms,NBPOPUPC,Number of total deaths,RUS,Russia,2012,2012,290880,
CICDNEOP,Neoplasms,NBPOPUPC,Number of total deaths,RUS,Russia,2013,2013,291775,
CICDNEOP,Neoplasms,NBPOPUPC,Number of total deaths,RUS,Russia,2014,2014,290400,
CICDNEOP,Neoplasms,NBPOPUPC,Number of total deaths,RUS,Russia,2015,2015,300232,
CICDNEOP,Neoplasms,NBPOPUPC,Number of total deaths,RUS,Russia,2019,2019,298699,
CICDSTOM,Malignant neoplasms of stomach,NBPOPUPC,Number of total deaths,RUS,Russia,2010,2010,34438,
CICDSTOM,Malignant neoplasms of stomach,NBPOPUPC,Number of total deaths,RUS,Russia,2011,2011,33213,
CICDSTOM,Malignant neoplasms of stomach,NBPOPUPC,Number of total deaths,RUS,Russia,2012,2012,31929,
CICDSTOM,Malignant neoplasms of stomach,NBPOPUPC,Number of total deaths,RUS,Russia,2013,2013,31469,
CICDSTOM,Malignant neoplasms of stomach,NBPOPUPC,Number of total deaths,RUS,Russia,2014,2014,30788,
CICDSTOM,Malignant neoplasms of stomach,NBPOPUPC,Number of total deaths,RUS,Russia,2015,2015,30409,
CICDSTOM,Malignant neoplasms of stomach,NBPOPUPC,Number of total deaths,RUS,Russia,2019,2019,27267,
CICDPANC,Malignant neoplasms of pancreas,NBPOPUPC,Number of total deaths,RUS,Russia,2010,2010,15606,
CICDPANC,Malignant neoplasms of pancreas,NBPOPUPC,Number of total deaths,RUS,Russia,2011,2011,15694,
CICDPANC,Malignant neoplasms of pancreas,NBPOPUPC,Number of total deaths,RUS,Russia,2012,2012,16185,
CICDPANC,Malignant neoplasms of pancreas,NBPOPUPC,Number of total deaths,RUS,Russia,2013,2013,16117,
CICDPANC,Malignant neoplasms of pancreas,NBPOPUPC,Number of total deaths,RUS,Russia,2014,2014,16776,
CICDPANC,Malignant neoplasms of pancreas,NBPOPUPC,Number of total deaths,RUS,Russia,2015,2015,17472,
CICDPANC,Malignant neoplasms of pancreas,NBPOPUPC,Number of total deaths,RUS,Russia,2019,2019,19594,
CICDLIVR,Malignant neoplasms of liver,NBPOPUPC,Number of total deaths,RUS,Russia,2010,2010,8382,
CICDLIVR,Malignant neoplasms of liver,NBPOPUPC,Number of total deaths,RUS,Russia,2011,2011,8552,
CICDLIVR,Malignant neoplasms of liver,NBPOPUPC,Number of total deaths,RUS,Russia,2012,2012,8645,
CICDLIVR,Malignant neoplasms of liver,NBPOPUPC,Number of total deaths,RUS,Russia,2013,2013,8925,
CICDLIVR,Malignant neoplasms of liver,NBPOPUPC,Number of total deaths,RUS,Russia,2014,2014,9268,
